Affiliation No.,Name,Head/Principle,Status of the School:,Affiliated Upto,Address,Phone,Email
2754008,SARVODAYA BAL VIDYALAYA,NIRANJAN LAL SHARMA,Senior Secondary, 31/03/2022 ,"RAILWAY COLONY TUGLAKABAD NEW DELHI,110044","011,26361734",gbsssrlycltkd@yahoo.co.in
2754026,sarvodaya bal vidyalaya,BRIJMOHAN PANCHAL,Senior Secondary, 31/03/2018 ,"sadiq nagar new delhi,110049","011,26252091",sbvsn2013@gmail.com
2758048,SARVODAYA BAL VIDYALAYA,HOTI LAL GAUHANIA,Senior Secondary, 31/03/2023 ,"KAMDHENU PLOT II MANGOLPURI DELHI,110083","011,27922691",GB_KAMDHENU@YAHOO.CO.IN
2758035,sarvodaya bal vidyalaya,KRISHANPAL,Senior Secondary, 31/03/2015 ,"roshanara road delhi,110007","011,23821720",gbsssroshnararoad1207015@gmail.com
2756092,SARVODAYA BAL VIDYALAYA,MAHIPAL SINGH,Senior Secondary, 31/03/2020 ,"BLOCK-A VIKAS PURI NEW DELHI,110018","011,25611463",sbv.vikaspuri@gmail.com
2756180,sarvodaya bal vidyalaya,PRAKASH CHANDER SHARMA,Senior Secondary, 31/03/2020 ,"ranhaula, nangloi, delhi,110041","011,28364688",pcsharma1958@yahoo.co.in
2756181,sarvodaya bal vidyalaya, MADAN LAL GANGWAR,Senior Secondary, 31/03/2020 ,"janta flat, hastsal, new delhi-110059,110018","011,25358969",MLGANGWAR4@GMAIL.IN
2752144,sarvodaya bal vidyalaya,SH. OM PRAKSH NIMRA,Senior Secondary, 31/03/2020 ,"old seelampur, delhi-110031,110031","011,7503712665",arvindkumarsre@gmail.com
2754136,sarvodaya bal vidyalaya,LAKHAN LAL MEENA,Senior Secondary, 31/03/2024 ,"jonapur, new delhi,110047","011,26658103",sbvjonapur@gmail.com
2750172,sarvodaya bal vidyalaya,SATYAVEER SINGH,Senior Secondary, 31/03/2022 ,"tikri khurd, delhi,110040","011,27781375",sbv1310458@gmail.com
2750174,sarvodaya bal vidyalaya,.,Secondary School, 31/03/2019 ,"lalita block, shastri nagar, delhi-110052,",",",
2750143,SARVODAYA BAL VIDYALAYA,JASWANT SINGH,Senior Secondary, 31/03/2021 ,"A-BLOCK, SULTANPURI, DELHI,110041","011,25483618",gsbvasultanpuri1412087@gmail.com
2756171,sarvodaya bal vidyalaya,JAGESH SINGH TYAGI,Senior Secondary, 31/03/2018 ,"nilothi,110041","011,28364011",jagesh_taygi@yahoo.com
2750151,SARVODAYA BAL VIDYALAYA,NARESH DRAVERIYA,Senior Secondary, 31/03/2018 ,"SECTOR-2O, ROHINI EXTN. (POOTH KALAN), DELHI-110086,110086","011,27581399",naresh_13_27_rohini@yahoo.co.in
2754084,SARVODAYA BAL VIDYALAYA,RAJINDER KUMAR,Senior Secondary, 31/03/2024 ,"TUGHLAKABAD EXTN NEW DELHI,110019","011,29991541",sbv.tkd19@gmail.com
2756004,SARVODAYA BAL VIDYALAYA NO 2,RAVINDRA NATH JHA,Senior Secondary, 31/03/2022 ,"PALAM ENCLAVE NEW DELHI,110045","011,25030892",sbvno2@gmail.com
2756060,SARVODAYA BAL VIDYALAYA NO I,UMESH DATT OJHA,Senior Secondary, 31/03/2018 ,"MADIPUR NEW DELHI,110063","011,25214971",umeshdattojha@gmail.com
2752145,sarvodaya bal vidyalaya no-2,LAKHAN LAL,Senior Secondary, 31/03/2020 ,"mandawali,,110092","011,22476906",lakhan11159@gmail.com
2764096,sarvodaya bal vidyalaya no. 2,RAJA RAM SINGH ,Senior Secondary, 31/03/2020 ,"sect -iv, dr. ambedkar nagar nd 110062,","011,29965851",rrsingh49@gmail.com
2756003,SARVODAYA BAL VIDYALAYA NO.1,JAG RAM MEENA,Senior Secondary, 31/03/2018 ,"palam village new delhi,110045","011,25367278",JAGRAMMEENA53@GMAIL.COM
2756037,SARVODAYA BAL VIDYALAYA NO.1,KISHORI LAL SURELA,Senior Secondary, 31/03/2020 ,"TILAK NAGAR NEW DELHI,110018","011,25992707",KISHORILALSURELA.123@GMAIL.COM
2756005,"Sarvodaya Bal Vidyalaya,",Manohari Lal Meena,Senior Secondary, 31/03/2018 ,"Shahbad Mohammad Pur, New Delhi-110061,110061","011,25655251",manoharilalmeena3@gmail.com
2752098,Sarvodaya CO-ED Sr.SEC SCHOOL,Nanak Chand,Senior Secondary, 31/03/2023 ,"I P EXTN PATPARGANJ DELHI-92,110092","011,22233138",nanakchand86@gmail.com
2764046,sarvodaya co-ed vidyalaya,SANTHOSH KUMAR N,Senior Secondary, 31/03/2020 ,"masjid moth new delhi,110049","011,26266170",nsanthosh68@gmail.com
2754065,SARVODAYA CO-ED VIDYALAYA,SAVITRI ARYA,Senior Secondary, 31/03/2022 ,"SHAH PUR JAT NEW DELHI,110049","011,26495617",savitriarya2015@gmail.com
2756128,SARVODAYA CO-EDU SENIOR SECONDARY VIDYALAYA,SEEMA PURI,Senior Secondary, 31/03/2020 ,"C-BLOCK MANGOLPURI DELHI,110083","011,27921323",seemapuri203@gmail.com
2754089,SARVODAYA CO-EDU VIDHYALAYA,ANITA MALHOTRA,Senior Secondary, 31/03/2018 ,"Vasant Vihar, New Delhi,110057","011,26141479",a2malhotra@gmail.com
2760078,sarvodaya co-edu vidyalaya,AWADHESH KUMAR JHA,Senior Secondary, 31/03/2022 ,"sect viii rohini delhi,110085","011,27944242",jha_awadhesh@yahoo.com
2754122,SARVODAYA CO-EDUCATION SR. SECONDARY SCHOOL,BRIJMOHAN PANCHAL,Senior Secondary, 31/03/2021 ,"MUNIRKA VILLAGE, NEW DELHI-110067,110067","011,26106074",brijmohanpanchal06@gmail.com
2756087,SARVODAYA CO-EDUCATION VIDYALAYA,VINITA AGARWAL,Senior Secondary, 31/03/2024 ,"A-2 BLOCK PASCHIM VIHAR NEW DELHI,110063","011,25258779",vinita2209@gmail.com
2764043,sarvodaya coed sr sec school,POONAM TANDON,Senior Secondary, 31/03/2019 ,"nanak pura moti bagh ii new delhi,110021","011,26875417",poonamtandon13@gmail.com
2764037,sarvodaya coed sr sec school,RAM KHILADI MEENA,Senior Secondary, 31/03/2020 ,"netaji nagar new delhi,110023","011,24671266",school1719102@gmail.com
2764031,sarvodaya coed sr sec school,SANGEETA CHAUHAN,Senior Secondary, 31/03/2018 ,"safdarjung enclave new delhi,110029","011,26102743",scoedsss@gmail.com
2764056,sarvodaya kanya vidalaya,MANJU GAUTAM,Senior Secondary, 31/03/2021 ,"no nagar okhla new delhi,110025","011,26932101",manjugautam0405@gmail.com
2764058,sarvodaya kanya vidyalaya,PUSHPLATA,Senior Secondary, 31/03/2018 ,"tughlakabad village new delhi,110044","011,29967122",SKV1925040@GMAIL.COM
2764053,sarvodaya kanya vidyalaya,AMARJIT KAUR,Senior Secondary, 31/03/2023 ,"new friends colony new delhi,110065","011,26310502",
2764081,sarvodaya kanya vidyalaya,SNEH AGGARWAL,Senior Secondary, 31/03/2020 ,"m.b road, pushp vihar new delhi,110017","011,29565739",skv_aggarwal@yahoo.com
2764078,sarvodaya kanya vidyalaya,SUNITA SHARMA,Senior Secondary, 31/03/2021 ,"sultan pur new delhi,110030","011,26805825",sunita172@gmail.com
2764010,SARVODAYA KANYA VIDYALAYA,SUMIT,Senior Secondary, 31/03/2026 ,"A BLOCK (SN) DEFENCE COLONY NEW DELHI,110024","011,24337507",sisternivedita.school@yahoo.com
2764016,sarvodaya kanya vidyalaya,RADHICA ARORA,Senior Secondary, 31/03/2020 ,"andrews ganj new delhi,110049","011,26253728",skvandrewsganj@gmail.com
2762065,SARVODAYA KANYA VIDYALAYA,SADHNA,Senior Secondary, 31/03/2024 ,"POCKET IV PHASE I MAYUR VIHAR DELHI,110091","011,22714978",1002036hos@gmail.com
2762034,sarvodaya kanya vidyalaya,MADHU SHARMA,Senior Secondary, 31/03/2020 ,"radhey shyam park delhi,110051","011,22448941",1003153hos@gmail.com
2762037,sarvodaya kanya vidyalaya,SHASHI BALA SINGH ,Senior Secondary, 31/03/2024 ,"kalyanvas delhi,110091","011,22776430",shashi24apr@gmail.com
2762011,SARVODAYA KANYA VIDYALAYA,RITA BOKIL,Senior Secondary, 31/03/2024 ,"VIVEK VIHAR DELHI,110095","011,22163114",1001022.hos@gmail.com
2756126,Sarvodaya Kanya Vidyalaya,MADHU TANEJA,Senior Secondary, 31/03/2021 ,"Peera Garhi Village, New Delhi-110087,110087","011,25279163",peeragarhivillage1617028@gmail.com
2766016,sarvodaya kanya vidyalaya,SNEH PRABHA,Senior Secondary, 31/03/2023 ,"d-block janakpuri new delhi,110058","011,28521561",SCHOOL_1720014@REDIFFMAIL.COM
2766013,SARVODAYA KANYA VIDYALAYA,SANGEETA SHARMA,Senior Secondary, 31/03/2024 ,"B BLOCK JANAK PURI NEW DELHI,110058","011,25554137",skv.janakpuri@hotmail.com
2756136,sarvodaya kanya vidyalaya,RAJNI SHARMA,Senior Secondary, 31/03/2017 ,"dharam pura (najafgarh) new delhi,110043","011,25322257",R_SHARMA258@YAHOO.COM
2756145,SARVODAYA KANYA VIDYALAYA,KUMUD WALIA,Senior Secondary, 31/03/2023 ,"DEENDARPUR NEW DELHI,110043","011,65568855",kumudwalia59@gmail.com
2752101,sarvodaya kanya vidyalaya,MUNESH,Senior Secondary, 31/03/2023 ,"gazipur delhi,110096","011,22231097",1002184hos@gmail.com
2752074,sarvodaya kanya vidyalaya,VANDNA BATRA,Senior Secondary, 31/03/2019 ,"anand vihar delhi,110092","011,22142848",SKVANANDVIHAR1001009@GMAIL.COM
2760063,sarvodaya kanya vidyalaya,PRATIBHA BHASIN ,Senior Secondary, 31/03/2017 ,"b(ah)-block shalimar bagh delhi,110088","011,27489964",1309032hos@gmail.com
2760060,sarvodaya kanya vidyalaya,LALITA GUPTA,Senior Secondary, 31/03/2024 ,"adarsh nagar delhi,110033","011,27673546",1309031hos@gmail.com
2760044,Sarvodaya Kanya Vidyalaya,MANJULA SHARMA,Senior Secondary, 31/03/2020 ,"No.1, Shakti Nagar, Delhi-11007,110007","011,23845922",manjulasharma1969@gmail.com
2760039,sarvodaya kanya vidyalaya,KAMINI GANDHI,Senior Secondary, 31/03/2021 ,"vijay nagar delhi,110009","011,27248866",kaminigandhi415@gmail.com
2760023,sarvodaya kanya vidyalaya,KAUSHALYA,Senior Secondary, 31/03/2017 ,"q block mangolpuri delhi,110083","011,27911145",ggsssq@yahoo.co.in
2764061,sarvodaya kanya vidyalaya,SEEMA KAPUR,Senior Secondary, 31/03/2021 ,"molar band new delhi,110044","011,26665736",skvmolarband@gmail.com
2766060,sarvodaya kanya vidyalaya,ARCHANA GUPTA,Senior Secondary, 31/03/2024 ,"amalwas (jawalapuri) delhi,110087","011,25260627",archana221065@gmail.com
2752116,sarvodaya kanya vidyalaya,LUXMI CHOUDHARY,Senior Secondary, 31/03/2021 ,"old seelam pur, delhi,110031","011,22007646",luxmichoudhary60@gmail.com
2766044,sarvodaya kanya vidyalaya,GEETA JAIN,Senior Secondary, 31/03/2017 ,"west patel nagar new delhi,110008","011,25880620",wpn.skv007@gmail.com
2766036,SARVODAYA KANYA VIDYALAYA,DR VANDITA KALRA,Senior Secondary, 31/03/2025 ,"MOTI NAGAR NEW DELHI,110015","011,25929181",skv.motinagar@gmail.com
2768005,SARVODAYA KANYA VIDYALAYA,NEELAM GUPTA,Senior Secondary, 31/03/2024 ,"pratap nagar delhi,110007","011,23698574",pratapnagar1208014@gmail.com
2766090,SARVODAYA KANYA VIDYALAYA,SUNITA DUA,Senior Secondary, 31/03/2020 ,"MOHAN GARDEN NEW DELHI,110059","011,25359281",sunitadua65@gmail.com
2766076,sarvodaya kanya vidyalaya,SHAKUNTLA SETHI,Senior Secondary, 31/03/2024 ,"raj nagar -ii extn palam colony new delhi,110045","011,25364133",RK.SETHI50@GMAIL.COM
2766067,Sarvodaya Kanya Vidyalaya,MANJU LATA,Senior Secondary, 31/03/2017 ,"F-Block, Budh Nagar, Inderpuri, New Delhi-110012,110012","011,25831887",narainaskvjjcamp@ymail.com
2766057,sarvodaya kanya vidyalaya,DEEPIKA BHANDARI,Senior Secondary, 31/03/2020 ,"shadi khampur new delhi,110008","011,25703177",deepikabhandari11feb@gmail.com
2750138,SARVODAYA KANYA VIDYALAYA,RAJ DULARI,Senior Secondary, 31/03/2021 ,"SAWADA (GHEVRA)COLONY, A-BLOCK, DELHI,110081","011,24522997",1413266zone13@gmail.com
2750098,SARVODAYA KANYA VIDYALAYA,SUSHMA J TOPPO,Senior Secondary, 31/03/2022 ,"NEHRU VIHAR DELHI,110054","011,23819950",sjtoppo4477@gmail.com
2750115,SARVODAYA KANYA VIDYALAYA,NEENA POPLI,Senior Secondary, 31/03/2020 ,"POOTH KALAN ROHINI EXTN. SEC-20 DELHI,110041","011,27581211",success.1412084@gmail.com
2756023,sarvodaya kanya vidyalaya,USHA OJHA,Senior Secondary, 31/03/2024 ,"ranhola delhi,110041","011,28362007",ushaojha59@gmail.com
2760101,sarvodaya kanya vidyalaya,HARBIR KAUR BINDRA,Senior Secondary, 31/03/2019 ,"plot no 5, a block jahangiri puri, delhi,110033","011,27634151",1309279HOS@GMAIL.COM
2768053,sarvodaya kanya vidyalaya,SHOBHA TOLIA,Secondary School, 31/03/2019 ,"diwan hall, gali joghian, chandni chowk, delhi,110006","011,23867965",anushkatripti@gmail.com
2764091,SARVODAYA KANYA VIDYALAYA,NEELAM SINGH ,Secondary School, 31/03/2020 ,"J BLOCK SANGAM VIHAR NEW DELHI-110062,110019","011,26046840",jblksangamvihar@gmail.com
2752136,sarvodaya kanya vidyalaya,SUNITA RAHI,Senior Secondary, 31/03/2018 ,"buland masjid, shastri park,110053","011,22180128",rahisunita@yahoo.com
2766063,sarvodaya kanya vidyalaya no 2,SAVITA RAWAT,Senior Secondary, 31/03/2019 ,"punjabi bagh new delhi,110026","011,25225321",savitarawat365@gmail.com
2764073,sarvodaya kanya vidyalaya no 2,POOJA RANI ,Senior Secondary, 31/03/2021 ,"main bazar mehrauli new delhi,110030","011,26641383",pooja.arora.vp@gmail.com
2766003,sarvodaya kanya vidyalaya no-2,PRAMILA VARSHNEYA,Senior Secondary, 31/03/2024 ,"palam village new delhi,110045","011,25367279",skvno2pvnd@gmail.com
2752148,sarvodaya kanya vidyalaya no-2,KUSUMWATI SHAHWALIA,Senior Secondary, 31/03/2020 ,"mandawali, delhi, 110092,110092","011,22477136",direct2skvmandawali@gmail.com
2762083,sarvodaya kanya vidyalaya no-3,NISHA SINGH,Senior Secondary, 31/03/2021 ,"mandawali delhi,110092","011,22479037",1002190hos@gmail.com
2760055,sarvodaya kanya vidyalaya no.2,MANJU AGRAWAL,Senior Secondary, 31/03/2021 ,"a-block jahangir puri delhi,110033","011,27634159",1309254hos@gmail.com
2766052,SARVODAYA KANYA VIDYALAYA NO.2,ANJU,Senior Secondary, 31/03/2018 ,"C-BLOCK JANAKPURI NEW DELHI,110058","011,25616608",shilpitechno@gmail.com
2750108,SARVODAYA KANYA VIDYALAYA(MAHAVIR SINGH),LILLY GRESS RITA,Secondary School, 31/03/2021 ,"JAGATPUR DELHI-110084,110084","011,27612815",lilygress1675@gmai.com
2760054,"Sarvodaya Kanya Vidyalaya,",ANITA SARDANA,Senior Secondary, 31/03/2020 ,"A- Block, Keshavpuram, Delhi-110 035,110035","011,27101192",1411021k@gmail.com
2766004,"Sarvodaya Kanya Vidyalaya,",INDIRA MEHTA,Senior Secondary, 31/03/2025 ,"Shahbad Mohd.Pur New Delhi- 110 045,110045","011,25654341",mehtaindira44@gmail.com
2754137,sarvodaya sec school,KRISHAN DUTT SHARMA,Senior Secondary, 31/03/2018 ,"badapur, khadar, delhi,110094","011,9711859390",SVBPKVICEP@GMAIL.COM
2750156,sarvodaya vidyalaya,LAKSHMAN SINGH,Senior Secondary, 31/03/2023 ,"h-block, sawada, ghevra colony,141326","011,24533400",1413267ZONE13@GMAIL.COM
2750159,sarvodaya vidyalaya,SURESH KUMAR,Senior Secondary, 31/03/2021 ,"sect b- 4, narela,110040","011,27784580",sureshbalayan65@gmail.com
2758053,sarvodaya vidyalaya,MANOJ KUMAR RAJAT,Secondary School, 31/03/2018 ,"kalyan vihar, delhi,110007","011,27121626",sumanojrajat@gmail.com
2756115,sarvodaya vidyalaya,SADHANA AGRAWAL,Senior Secondary, 31/03/2022 ,"east punjabi bagh new delhi,110026","011,28313597",1515004z15@gmail.com
2750109,sarvodaya vidyalaya,KRISHAN LAL,Senior Secondary, 31/03/2020 ,"sanoth vill & p.o. sanoth delhi,110040","011,27280344",SVSANNOTH1310004@GMAIL.COM
2750126,SARVODAYA VIDYALAYA,SARITA CHANAN SHARMA,Senior Secondary, 31/03/2017 ,"K 2-BLOCK MANGOL PURI DELHI,110083","011,27921533",sv1412082@gmail.com
2750094,SARVODAYA VIDYALAYA,ARUN KUMAR BHATIA,Senior Secondary, 31/03/2021 ,"SECTOR - 3, ROHINI, DELHI,110085","011,27524352",ARUNBHATIA1964@GMAIL.COM
2750061,SARVODAYA VIDYALAYA,DULI CHAND MEHAR ,Senior Secondary, 31/03/2025 ,"POLICE LINES KINGSWAY CAMP DELHI,110009","011,27456916",1309004hos@gmail.com
2750077,SARVODAYA Vidyalaya,KRISHAN KUMAR SHARMA,Senior Secondary, 31/03/2023 ,"AUCHANDI DELHI-110039,110039","011,27741088",
2750155,sarvodaya vidyalaya,.,Secondary School, 31/03/2013 ,"sawada (ghevra), b-block, j.j. colony, delhi.,","011,22198148",
2750056,SARVODAYA VIDYALAYA CO-EDU SR SEC SCHOOL NO-3,RAM NIWAS GIRI,Secondary School, 31/03/2021 ,"SHAKTI NAGAR DELHI,110007","011,23849050",coedno3shaktingr1207011@gmail.com
2764041,sarvodaya vidyalaya no 3,B K CHAMOLI,Senior Secondary, 31/03/2021 ,"sect vii r k puram new delhi,110022","011,26101775",chamolibk@gmail.com
2754024,Sarvodaya Vidyalaya(Rani Durgawati),PUSHPA HORO,Senior Secondary, 31/03/2024 ,"Kidwai Nagar New Delhi 110 023,110023","011,24648879",svina1924039@gmail.com
2750175,"sarvodaya vidyalaya,",.,Senior Secondary, 31/03/2020 ,"bhalswa village, delhi- 110 042.,",",",
2754042,"sarvodaya vidyalaya,",LALITA TIRKEY,Senior Secondary, 31/03/2023 ,"aya nagar new delhi,110047","011,26502462",lalitatirkey@gmail.com
2756078,"Sarvodaya Vidyalya,",ATUL KUMAR,Senior Secondary, 31/03/2022 ,"Kakrola, New Delhi- 110 078,110043","011,65351141",ATUALKUMAR@GMAIL.COM
2788036,SATBHRAWAN ARYA GIRLS SR SEC SCHOOL,KIRAN UPPAL,Senior Secondary, 31/03/2021 ,"ARYA SAMAJ ROAD KAROL BAGH NEW DELHI,110005","011,28751543",UPPALKIRAN90@GMAIL.COM
2774004,satyavati sood arya girls sr sec sch,PRITI RAI,Senior Secondary, 31/03/2023 ,"nizamuddin east new delhi,110013","011,41825763",satyawatisoodarya@yahoo.in
2730766,SAVITA PUBLIC SCHOOL,ASHA SAKHUJA,Secondary School, 31/03/2020 ,"173, Opposite street no.3, Village wazirabad, Delhi 110084,110084","091,9015332537",ashasakhujasps@gmail.com
2730492,savitri public school,ASHITA LARKIN CHARLES,Senior Secondary, 31/03/2023 ,"g 314 sangam vihar SOUTH DELHI MEHRAULI new delhi,110062","011,64617853",ashitacharles@gmail.com
2760029,SBV Keshavpuram,JYOTI BHATIA,Senior Secondary, 31/03/2024 ,"A-Block, C-4 Keshav Puram Delhi-110 035.,110035","011,27180365",1411029@GMAIL.COM
2754145,school of excellence,.,Senior Secondary, 31/03/2020 ,"kalkaji, new delhi-110 019,","011,24533400",1413267zone13@gmail.com
2756194,school of excellence,.,Senior Secondary, 31/03/2020 ,"sect-22, dwarka, new delhi-110 075,",",",
2750176,school of excellence,.,Senior Secondary, 31/03/2020 ,"sect-17, rohini, delhi-110085,",",",
2730361,SEVTI DEVI MEMORIAL VIDYA MANDIR,PRABHA VATS,Senior Secondary, 31/03/2022 ,"MAHAVIR ENCLAVE, DISTT SOUTH WEST DELHI, NEW DELHI,110045","011,25057840",prabhavats6@gmail.com
2730725,Sh.Hazari Lal Public School,Sushma,Secondary School, 31/03/2022 ,"Plot No 106/405-406/1, v.p.o. khera Kalan, Delhi - 110082,110082","011,27843569",sushma00school@gmail.com
2730274,SHADLEY PUBLIC SCHOOL,RASHMI SACHDEVA,Senior Secondary, 31/03/2023 ,"PRESS COLONY RAJOURI GARDEN, DISTT WEST DELHI, NEW DELHI,110027","011,25405555",admin@shadleypublicschool.com
2778017,SHAFIQ MEMORIAL SR SEC SCHOOL,SIBGHATULLAH SIDDIQUI,Senior Secondary, 31/03/2025 ,"BARA HINDU RAO DELHI,110006","011,23678222",sibghatullah12345@gmail.com
2730277,SHAH INTERNATIONAL PUBLIC SCHOOL,SAJILEKHA PILLAI,Senior Secondary, 31/03/2023 ,"AMBIKA VIHAR PASCHIM VIHAR, DISTT WEST DELHI, NEW DELHI,110041","011,25251529",sajilekhapillai@ymail.com
2758002,SHAHEED AMIR CHAND GOVT. SARVODAYA VIDYALAYA,VASHISHTHA PRASAD,Senior Secondary, 31/03/2020 ,"SHAM NATH MARG DELHI  110054,110054","011,23966853",svshamnath1207107@gmail.com
2756031,SHAHEED CAPTAIN  ANUJ  NAYYAR  SARVODAYA BAL VIDYALAYA NO. 2,Inder Kumar,Senior Secondary, 31/03/2023 ,"B-BLOCK JANAK PURI NEW DELHI,110058","011,25502379",ikgupta@yahoo.com
2766002,shaheed captain  sumit roy govt.,RENU DUA ,Senior Secondary, 31/03/2024 ,"sarvodaya girls  sr sec school no.1 palam new delhi,110045","011,25040101",renudua.delhi@gmail.com
2752076,SHAHEED CAPTAIN HANIFUDDIN GOVT BOYS,DR DAVINDERA ,Senior Secondary, 31/03/2024 ,"SR SEC SCHOOL PHASE I POCKET IV MAYUR VIHAR DELHI,110091","011,22717911",1002016hos@gmail.com
2750107,SHAHEED CAPTAIN SANJEEV DAHIYA,MEENA SHARMA,Senior Secondary, 31/03/2022 ,"GOVT SARVODYA  CO-ED SR SEC SCHOOL SEC-9 ROHINI DELHI,110085","011,27557516",meena.meesha@gmail.com
2754011,shaheed hemu kalyani govt.sarvodaya,BIJESH KUMAR SHARMA,Senior Secondary, 31/03/2018 ,"b.sr sec school no 1 lajpat nagar new delhi,110024","011,29840451",principalshksbv@gmail.com
2754036,SHAHEED SRI ANUSUYA PRASAD GOVT BOYS,KULDEEP SINGH ,Senior Secondary, 31/03/2017 ,"SR SEC  SCHOOL NO.1 SECTOR V DR. AMBEDKAR NAGAR NEW DELHI,110062","011,29961110",kuldeepsinghprincipal@gmail.com
2770005,shaheed udham singh samarak (co-edn),SUNIL KUMAR SHARMA,Secondary School, 31/03/2020 ,"sec school shastri nagar delhi,110052","011,23640378",SUSSV2013@GMAIL.COM
2766047,shahid captain  amit verma govt.,RAM KISHAN SHARMA,Senior Secondary, 31/03/2023 ,"co-ed sarvodaya vidyalaya inder puri new delhi,110012","011,25834328",ramkishansharma545@gmail.com
2730592,Shanti Gyan International School,RISHI KHURANA,Senior Secondary, 31/03/2020 ,"Goyla Khurd, Najafgarh, New Delhi-71,110071","011,8800890871",khuranarishi@hotmail.comWebsite:http://www.paramountintl.org
2730391,SHANTI GYAN NIKETAN,MS ANJU BALA,Senior Secondary, 31/03/2021 ,"VILLAGE GOYLA NAJAFGARH DWARKA NEAR SECTOR 19 NEW DELHI,110071",",25316971",
2730511,SHANTI IDEAL CONVENT PUBLIC SCHOOL,TN TIWARI,Secondary School, 31/03/2020 ,"JAL VIHAR PHASE II NEW DELHI,110059","011,65812779",tntwr5@gmail.com
2762064,SHARDA SEN GOVT SAR GIRLS S S SCHOOL,RAMAN BHUTANI,Senior Secondary, 31/03/2021 ,"TRILOKPURI BLOCK-20 DELHI,110091","011,22711492",arbhutani@gmail.com
2730097,SHARMA MONTESSORI SEC SCHOOL,VINOD SHARMA,Secondary School, 30/04/1994 ,"MATA SUNDRI ROAD NEW DELHI  ,110002",",23234114",
2730428,SHASHI PUBLIC SCHOOL,SHIVANI VERMA,Secondary School, 31/03/2022 ,"NEW MODERN SHAHDARA DELHI,110032","011,22581138",surender_shashi@yahoo.co.in
2730281,SHEMROCK JAGAT SR SEC SCHOOL,S.K. BHAI,Senior Secondary, 31/03/2013 ,"GURU HAR KRISHAN NAGAR PASCHIM VIHAR NEW DELHI,110087",",",
2730562,SHIBBAN MODERN PUBLIC SCHOOL,DINESH RANI,Secondary School, 31/03/2021 ,"VIJAY COLONY, NEW USMAN PUR, NORTH EAST DELHI,110053","011,22941519",Shibban.shibban.school75@gmail.com
2730467,SHIKHA DEEP VIDYALAYA,ANJU GIRSA,Secondary School, 31/03/2019 ,"C-59 VIKAS NAGAR HASTSAL NEW DELHI,110059","011,65168004",GIRSA36@GMAIL.COM
2730187,SHIKSHA BHARTI PUBLIC SCHOOL,MAMTA GUPTA,Senior Secondary, 31/03/2017 ,"SECTOR VII DWARKA PROJECT AMBERHAI ROAD PALAM, DISTT SOUTH WEST DELHI, NEW DELHI,110045","011,45631111",sbpsdwarka@gmail.com
2730774,Shikshantaran High School,Mrs.Nidhika Bhatia,Secondary School, 31/03/2020 ,"Jai Vihar Phase - II, Dichaon Kalan,,110043",",9811468862",nkmahajanfca@gmail.com
2730398,SHISHU NIKETAN PUBLIC SCHOOL,NISHA SHARMA,Secondary School, 31/03/2021 ,"B BLOCK SHIVAJI ROAD NORTH GHONDA DELHI,110053","011,22854889",NISHASHARMA2907@GMAIL.COM
2730457,shiv modern school,MONINDERPAL KAUR,Senior Secondary, 31/03/2022 ,"a-3, paschim vihar new delhi,110063","011,25279955",mpkaur34@hotmail.com
2730749,SHIV SHAKTI MODERN PUBLIC SCHOOL,Mrs.DAMYANTI,Secondary School, 31/03/2020 ,"L-1/B-106 , NEAR ASTHAL MANDIR, SANGAM VIHAR,110062","011,09911991514",bkdubey1964@yahoo.co.in
2730166,SHIV VANI MODEL SR SEC SCHOOL,PRASHANT NARULA,Senior Secondary, 31/03/2020 ,"F BLOCK MAHAVIR ENCLAVE PALAM NEW DELHI,110045","011,45600323",shivvanischool81@yahoo.comWebsite:http://www.shivvani.in
2730625,SHIWANI PUBLIC SCHOOL,MS ROOPA,Senior Secondary, 31/03/2023 ,"NAGLOI, WEST DLEHI-110041,110041","011,25944105",sgnischool@gmail.com
2730798,ShreeRam World School,MRS. SUDHA SADANGI,Secondary School, 31/03/2021 ,"Sector-10, Dwarka,110075",",01128088310",info@shreeram.in
